,userID,songID,playCount
146,8937134734f869debcab8f23d77465b4caaa85df,SOULCVQ12A8AE474FC,5
147,8937134734f869debcab8f23d77465b4caaa85df,SOVHVBJ12A58A7AB0A,5
148,8937134734f869debcab8f23d77465b4caaa85df,SOVVNSS12A58291F72,15
149,969cc6fb74e076a68e36a04409cb9d3765757508,SOABRAB12A6D4F7AAF,2
150,969cc6fb74e076a68e36a04409cb9d3765757508,SOAOQFD12A6D4FAAA9,1
151,969cc6fb74e076a68e36a04409cb9d3765757508,SOBFPJC12A58A7D1AB,9
152,969cc6fb74e076a68e36a04409cb9d3765757508,SOBZZDU12A6310D8A3,2
153,969cc6fb74e076a68e36a04409cb9d3765757508,SOCFPEA12A6701CD37,1
154,969cc6fb74e076a68e36a04409cb9d3765757508,SOCFYDV12A8C1406E2,1
155,969cc6fb74e076a68e36a04409cb9d3765757508,SODCNJX12A6D4F93CB,2
156,969cc6fb74e076a68e36a04409cb9d3765757508,SOERVXG12A6D4F5583,1
157,969cc6fb74e076a68e36a04409cb9d3765757508,SOFXZAW12A67ADC90E,1
158,969cc6fb74e076a68e36a04409cb9d3765757508,SOGFUFC12A8C13F1E5,6
159,969cc6fb74e076a68e36a04409cb9d3765757508,SOHFHEP12A8C135C0E,10
160,969cc6fb74e076a68e36a04409cb9d3765757508,SOKDLBH12AB01892F0,8
161,969cc6fb74e076a68e36a04409cb9d3765757508,SOLVRLL12A67020D7F,2
162,969cc6fb74e076a68e36a04409cb9d3765757508,SONGLDE12A8C130A59,1
163,969cc6fb74e076a68e36a04409cb9d3765757508,SONQEYS12AF72AABC9,1
164,969cc6fb74e076a68e36a04409cb9d3765757508,SONZWDK12A6701F62B,10
165,969cc6fb74e076a68e36a04409cb9d3765757508,SOOCUXJ12A6D4F6FB7,1
166,969cc6fb74e076a68e36a04409cb9d3765757508,SOPKPFW12A6D4F84BC,1
167,969cc6fb74e076a68e36a04409cb9d3765757508,SOPXRQT12A6701EAC9,9
168,969cc6fb74e076a68e36a04409cb9d3765757508,SOQBMFK12A8C13835B,1
169,969cc6fb74e076a68e36a04409cb9d3765757508,SORFXUY12A6D4F96F4,2
170,969cc6fb74e076a68e36a04409cb9d3765757508,SORPHNV12A6701CD63,1
171,969cc6fb74e076a68e36a04409cb9d3765757508,SOSKTXE12A8C1384B0,1
172,969cc6fb74e076a68e36a04409cb9d3765757508,SOUFPNI12A8C142D19,1
173,969cc6fb74e076a68e36a04409cb9d3765757508,SOUIBQV12AF729E50D,1
174,969cc6fb74e076a68e36a04409cb9d3765757508,SOXHIDK12A58A7CFB3,10
175,969cc6fb74e076a68e36a04409cb9d3765757508,SOXHIRU12A8C14056E,1
176,969cc6fb74e076a68e36a04409cb9d3765757508,SOXIIIM12A6D4F66C8,2
177,969cc6fb74e076a68e36a04409cb9d3765757508,SOXXOMK12A679AE582,1
178,969cc6fb74e076a68e36a04409cb9d3765757508,SOYNLAI12A58A7F409,1
179,969cc6fb74e076a68e36a04409cb9d3765757508,SOZJCWK12A6D4F816A,1
180,969cc6fb74e076a68e36a04409cb9d3765757508,SOZRBOZ12A58A7AD7E,1
181,969cc6fb74e076a68e36a04409cb9d3765757508,SOZWVEH12A6D4F7C37,1
182,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SODCXXY12AB0187452,2
183,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SODGVGW12AC9075A8D,6
184,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOEBNJI12AB0187464,4
185,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOEPZQS12A8C1436C7,13
186,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOGDDKR12A6701E8FA,6
187,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOGEKGR12A6D4F81E8,4
188,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOJNQZO12AF72AAE32,2
189,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOKOXWU12AF72AD1BC,4
190,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOMNTMT12A8C1400F6,1
191,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SORQQYZ12AB0187456,3
192,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOUSQCN12A8C133302,3
193,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOVEUVC12A6310EAF1,5
194,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOVIHUJ12AB018745D,3
195,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOWEHOM12A6BD4E09E,1
196,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOWGXOP12A6701E93A,8
197,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOWPAXV12A67ADA046,18
198,4bd88bfb25263a75bbdd467e74018f4ae570e5df,SOXGQEM12AB0181D35,12
199,e006b1a48f466bf59feefed32bec6494495a4436,SOAUWYT12A81C206F1,2
200,e006b1a48f466bf59feefed32bec6494495a4436,SOAXGDH12A8C13F8A1,2
201,e006b1a48f466bf59feefed32bec6494495a4436,SOBFMHC12A6D4F9401,1
202,e006b1a48f466bf59feefed32bec6494495a4436,SOBONKR12A58A7A7E0,2
203,e006b1a48f466bf59feefed32bec6494495a4436,SOBTRCD12A6701E976,2
204,e006b1a48f466bf59feefed32bec6494495a4436,SODEOCO12A6701E922,2
205,e006b1a48f466bf59feefed32bec6494495a4436,SODJWHY12A8C142CCE,1
206,e006b1a48f466bf59feefed32bec6494495a4436,SOEGIYH12A6D4FC0E3,3
207,e006b1a48f466bf59feefed32bec6494495a4436,SOEKGDE12AB0182795,4
208,e006b1a48f466bf59feefed32bec6494495a4436,SOFRQTD12A81C233C0,3
209,e006b1a48f466bf59feefed32bec6494495a4436,SOGYNZW12A8C1388A4,5
210,e006b1a48f466bf59feefed32bec6494495a4436,SOIICEQ12A6D4F7FE0,1
211,e006b1a48f466bf59feefed32bec6494495a4436,SOIRRMU12A6D4FB0C0,2
212,e006b1a48f466bf59feefed32bec6494495a4436,SOJFYRR12AB017BF2A,1
213,e006b1a48f466bf59feefed32bec6494495a4436,SOJWVKE12A6D4F3392,2
214,e006b1a48f466bf59feefed32bec6494495a4436,SOLFXKT12AB017E3E0,2
215,e006b1a48f466bf59feefed32bec6494495a4436,SONYKOW12AB01849C9,2
216,e006b1a48f466bf59feefed32bec6494495a4436,SOPOGMQ12AF72AC35F,2
217,e006b1a48f466bf59feefed32bec6494495a4436,SORJMZL12A8C13AC49,1
218,e006b1a48f466bf59feefed32bec6494495a4436,SORMKFZ12A6D4F9395,9
219,e006b1a48f466bf59feefed32bec6494495a4436,SOSXLTC12AF72A7F54,2
220,e006b1a48f466bf59feefed32bec6494495a4436,SOTWNDJ12A8C143984,1
221,e006b1a48f466bf59feefed32bec6494495a4436,SOUSMXX12AB0185C24,1
222,e006b1a48f466bf59feefed32bec6494495a4436,SOUVTSM12AC468F6A7,2
223,e006b1a48f466bf59feefed32bec6494495a4436,SOVDSJC12A58A7A271,1
224,e006b1a48f466bf59feefed32bec6494495a4436,SOVVENS12A8C144DB5,3
225,e006b1a48f466bf59feefed32bec6494495a4436,SOWCKVR12A8C142411,3
226,e006b1a48f466bf59feefed32bec6494495a4436,SOWUVFQ12AB018740E,11
227,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOAUBGU12A6701C57A,2
228,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOCLQES12A58A7BB1D,2
229,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOCVTLJ12A6310F0FD,2
230,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOEWTBE12A58A7E7C2,2
231,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOICNON12A8C140437,4
232,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOKLRPJ12A8C13C3FE,2
233,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOMRYYN12A6310F0F3,2
234,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOOWPBJ12A8C137FB4,2
235,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOPXKYD12A6D4FA876,3
236,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOUKJBT12A6701C4D6,2
237,9d6f0ead607ac2a6c2460e4d14fb439a146b7dec,SOZBZFF12A6310F12D,1
238,9bb911319fbc04f01755814cb5edb21df3d1a336,SOAUUDU12A6D4F9142,5
239,9bb911319fbc04f01755814cb5edb21df3d1a336,SOBUJFP12A8C135A9A,1
240,9bb911319fbc04f01755814cb5edb21df3d1a336,SODGSFW12A8C1337FB,4
241,9bb911319fbc04f01755814cb5edb21df3d1a336,SOGVSBV12AB0187440,2
242,9bb911319fbc04f01755814cb5edb21df3d1a336,SOIKDCZ12A67ADD8DB,6
243,9bb911319fbc04f01755814cb5edb21df3d1a336,SOIYHAZ12A6D4F6D30,2
244,9bb911319fbc04f01755814cb5edb21df3d1a336,SOLRGVL12A8C143BC3,3
245,9bb911319fbc04f01755814cb5edb21df3d1a336,SOOTIZW12A8C13E0E6,6
246,9bb911319fbc04f01755814cb5edb21df3d1a336,SOOVMTP12A8C1465B1,2
247,9bb911319fbc04f01755814cb5edb21df3d1a336,SORTVII12AF72A23A6,2
248,9bb911319fbc04f01755814cb5edb21df3d1a336,SOTXRZC12AB018165A,2
249,9bb911319fbc04f01755814cb5edb21df3d1a336,SOVFDZD12A6D4F8EAE,16
250,9bb911319fbc04f01755814cb5edb21df3d1a336,SOXBXBI12A8C13C71C,5
251,9bb911319fbc04f01755814cb5edb21df3d1a336,SOZAUIY12AB017B6A0,2
252,b64cdd1a0bd907e5e00b39e345194768e330d652,SOAFTRR12AF72A8D4D,3
253,b64cdd1a0bd907e5e00b39e345194768e330d652,SOALEQA12A58A77839,1
254,b64cdd1a0bd907e5e00b39e345194768e330d652,SOANCEH12AB0184773,3
255,b64cdd1a0bd907e5e00b39e345194768e330d652,SOAQZXK12A6701D993,1
256,b64cdd1a0bd907e5e00b39e345194768e330d652,SOASIWE12A6701D990,1
257,b64cdd1a0bd907e5e00b39e345194768e330d652,SOASVIB12A8C139435,1
258,b64cdd1a0bd907e5e00b39e345194768e330d652,SOATNYF12AF72A8D48,3
259,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBDKVR12A8C13E705,1
260,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBDMNP12AF72AB1E1,2
261,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBDWET12A6701F114,2
262,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBFMHC12A6D4F9401,3
263,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBIQWH12A8C13BCDE,1
264,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBJIZY12A6701F11A,1
265,b64cdd1a0bd907e5e00b39e345194768e330d652,SOBKWUG12A58A7CE74,1
266,b64cdd1a0bd907e5e00b39e345194768e330d652,SOCBRSN12AAF3B30A6,2
267,b64cdd1a0bd907e5e00b39e345194768e330d652,SOCGPAT12AC3DF8399,2
268,b64cdd1a0bd907e5e00b39e345194768e330d652,SOCSISN12AF72AB1DE,2
269,b64cdd1a0bd907e5e00b39e345194768e330d652,SOCYIFZ12AF729C0A3,2
270,b64cdd1a0bd907e5e00b39e345194768e330d652,SODAQMD12A8C131D57,1
271,b64cdd1a0bd907e5e00b39e345194768e330d652,SODMASJ12AF729E6FA,2
272,b64cdd1a0bd907e5e00b39e345194768e330d652,SOEMYLD12AB017F4DD,1
273,b64cdd1a0bd907e5e00b39e345194768e330d652,SOENTGU12A8C132E0F,1
274,b64cdd1a0bd907e5e00b39e345194768e330d652,SOEWJXN12A58A7A53A,1
275,b64cdd1a0bd907e5e00b39e345194768e330d652,SOEWYLX12A6D4F8E5F,3
276,b64cdd1a0bd907e5e00b39e345194768e330d652,SOFNCRW12A6D4F727B,2
277,b64cdd1a0bd907e5e00b39e345194768e330d652,SOFWANS12AF72A12E6,1
278,b64cdd1a0bd907e5e00b39e345194768e330d652,SOFXYLJ12A6310D8BC,1
279,b64cdd1a0bd907e5e00b39e345194768e330d652,SOGEVAT12A67020DD0,1
280,b64cdd1a0bd907e5e00b39e345194768e330d652,SOGIYND12AB017B10E,1
281,b64cdd1a0bd907e5e00b39e345194768e330d652,SOGKSLA12AB017F82F,1
282,b64cdd1a0bd907e5e00b39e345194768e330d652,SOGQTAC12A6D4FA26B,3
283,b64cdd1a0bd907e5e00b39e345194768e330d652,SOGTMYT12A6D4F98D9,1
284,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHCLPF12AB017FD26,3
285,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHDSVJ12A6D4F93FF,3
286,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHFDJF12A8C136368,1
287,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHGTIR12A6D4F7162,1
288,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHHZAZ12A58A7990B,1
289,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHTBKO12A58A75570,1
290,b64cdd1a0bd907e5e00b39e345194768e330d652,SOHZUAA12A6701F116,1
291,b64cdd1a0bd907e5e00b39e345194768e330d652,SOIDSDT12A6D4F98DB,1
292,b64cdd1a0bd907e5e00b39e345194768e330d652,SOIJLDG12A8C135B96,1
293,b64cdd1a0bd907e5e00b39e345194768e330d652,SOIMCDE12A6D4F8383,2
294,b64cdd1a0bd907e5e00b39e345194768e330d652,SOJNPGW12AB018896E,3
295,b64cdd1a0bd907e5e00b39e345194768e330d652,SOJNURN12AF72A3EF3,2
296,b64cdd1a0bd907e5e00b39e345194768e330d652,SOKIKWC12A6D4F98D8,1
297,b64cdd1a0bd907e5e00b39e345194768e330d652,SOKJQGO12AF72ACA9F,1
298,b64cdd1a0bd907e5e00b39e345194768e330d652,SOKOXWU12AF72AD1BC,1
299,b64cdd1a0bd907e5e00b39e345194768e330d652,SOKQMNB12A6D4F74FD,1
300,b64cdd1a0bd907e5e00b39e345194768e330d652,SOLCGMX12AB0185163,1
